article_id,titre,annee,x,y,cluster,cluster_label,chercheurs,laboratoire
art_00902,Mechanical and aging performances of Palm/ Wool and Palm/ Polyester nonwovens coated by waterborne polyurethane for automotive interiors,2021,2.0067484,-1.7694134,4,"C4 · properties, synthesis, numerical",Said Gmouh,Laboratoire d’Ingénierie et de Matériaux
art_00903,Mechanical and thermal conductivity properties of hemp fiber reinforced polyurethane composites,2018,2.0065632,-1.5256215,1,"C1 · properties, water, mg",Omar Tanane,Laboratoire de Chimie Physique des Matériaux Appliqués
art_00904,"Mechanism and stereoselectivity of epoxidation reaction of a β-himachalene derivative: Insights from DFT, molecular docking, ADMET, and molecular dynamics investigations",2024,4.3905907,-3.0301666,5,"C5 · molecular, corrosion, experimental",Mohamed Moumou,Laboratoire de Chimie Analytique et Moléculaire
art_00905,Medical Students’ Perception of a Serious Game (ECOGAME) of Simulating an OSCE Station: Case of Mohammed VI University of Health Sciences (UM6SS),2022,-0.50569606,4.2827187,0,"C0 · morocco, atlas, basin",Mounir Sadiq,Technologie de l'Information et Modélisation
art_00906,"Mediterranean forests, land use and climate change: a social-ecological perspective",2016,-0.7937824,0.6209955,7,"C7 · phosphate, properties, po4",Wadi Badri,Laboratoire d'Ecologie et d'Environnement
art_00907,"Melaminium dihydrogenpyrophosphate: synthesis, crystal packing, Hirshfeld surface analysis, and reactivity mapping: a combined experimental and theoretical study",2025,4.132154,-3.1866853,5,"C5 · molecular, corrosion, experimental",Soufiane Zerraf,Laboratoire de Chimie Physique des Matériaux Appliqués
art_00908,"mer-[Ni(dien)2]Cl2.H2O and mer-[Ni(dien)2](NO3)2 complexes (dien= diethylenetriamine): Synthesis, physical, computational studies, antioxidant activity, and their use as precursors for Ni/NiO nanoparticles’ preparation",2024,3.2276397,-1.1134543,4,"C4 · properties, synthesis, numerical",Siham Slassi,Laboratoire d’Ingénierie et de Matériaux
art_00909,Merging Big Data With the Metaverse,2023,-1.7699108,-2.1726131,3,"C3 · learning, data, detection",Mohamed Ghazouani,Technologie de l'Information et Modélisation
art_00910,Mesh‐free model for Hopf's bifurcation points in incompressible fluid flows problems,2022,1.574036,-3.984706,2,"C2 · model, control, data",Bouazza Braikat,Laboratoire de Physique de la Matière Condensée
art_00911,"Meso-Archean to Mid-Paleozoic Granitoids in Oulad Dlim Massif (the Pericratonic Terrane of the Reguibat Shield, West African Craton, Morocco): Petrology, Geochemistry, Geochronology and Geological Implications",2022,-0.920982,1.2490742,7,"C7 · phosphate, properties, po4",Faouziya Haissen,"Géosciences, Géomatique et Environnement"
art_00912,Messinian astrochronology of the Melilla Basin: Stepwise restriction of the Mediterranean–Atlantic connection through Morocco,2006,-0.19595118,4.550197,6,"C6 · morocco, maroc, rabat",Nadia Barhoun,"Géosciences, Géomatique et Environnement"
art_00913,Mesures de section efficace de réaction de noyaux exotiques riches en neutrons dans la zone de fermeture des couches N=20 et N=28,2003,1.6751429,-3.7138026,5,"C5 · molecular, corrosion, experimental",Abdenbi Khouaja,Laboratoire de Physique de la Matière Condensée
art_00914,Meta-Modeling of Data Sources and Ingestion Big Data Layers,2018,-1.198458,0.17678404,7,"C7 · phosphate, properties, po4",Abdessamad Belangour,Laboratoire d’Intelligence Artificielle et Systèmes
art_00915,Meta-modeling of Zookeeper and MapReduce processing,2018,-2.4384115,-2.6149073,2,"C2 · model, control, data",Abdessamad Belangour,Laboratoire d’Intelligence Artificielle et Systèmes
art_00916,Metamaterial inspired miniaturized ultra-wideband monopole hexagonal antenna with triple band-filter functions,2025,1.7767804,-3.1701531,1,"C1 · properties, water, mg",Abdelmoghit Zaarane,Laboratoire de Traitement de l'Information
art_00917,Method of fundamental solutions and a high order continuation for bifurcation analysis within Föppl-von Karman plate theory,2020,1.8919246,-4.4718485,2,"C2 · model, control, data",Bouazza Braikat,Laboratoire de Physique de la Matière Condensée
art_00918,Method of fundamental solutions and high order algorithm to solve nonlinear elastic problems,2018,2.0413907,-4.7173076,4,"C4 · properties, synthesis, numerical",Bouazza Braikat,Laboratoire de Physique de la Matière Condensée
art_00919,Method validation for the determination of organochlorine pesticides in bivalves “molds” by modified quechers and Gaz Chromatography-Tandem with Mass Spectrometry,2016,-1.0607467,-2.613091,2,"C2 · model, control, data",Soumia Belouafa,Laboratoire Biologie et Santé
art_00920,Méthode de décomposition du domaine pour la modélisation numérique d’un jet par la méthode particule-maillage,2014,1.4014019,-4.478185,2,"C2 · model, control, data",Khalid Adnaoui,"Laboratoire d'Analyse, Modélisation et Simulation"
art_00921,Méthodes asymptotiques numériques pour la plasticité,1997,1.9729737,-4.716418,2,"C2 · model, control, data",Bouazza Braikat,Laboratoire de Physique de la Matière Condensée
art_00922,Methodology of the Blockchain Monitoring Framework,2023,-1.573446,-2.5560434,3,"C3 · learning, data, detection",Abderrahmane Daif,Technologie de l'Information et Modélisation
art_00923,Methoxybifurcarenone: an antifungal and antibacterial meroditerpenoid from the brown alga Cystoseira tamariscifolia,1999,-0.5795265,3.451385,7,"C7 · phosphate, properties, po4",Abdelmjid Abourriche; Mohammed Berrada,Laboratoire Biologie et Santé
art_00924,MFCC coefficient and ANN classifier applied to roadway classification,2019,-2.4826472,-4.4191413,3,"C3 · learning, data, detection",Issam Atouf,Laboratoire de Traitement de l'Information
art_00925,Microbial Fuel Cells for Depollution of Stagnant Water and Production of Electrical Energy,2022,0.8226628,-3.725225,2,"C2 · model, control, data",Youssef Naimi,Laboratoire de Traitement de l'Information
art_00926,Microcystin-tolerant Rhizobium protects plants and improves nitrogen assimilation in Vicia faba irrigated with microcystin-containing waters,2016,1.7025566,-0.3887985,4,"C4 · properties, synthesis, numerical",Loubna Benidire,Laboratoire d'Ecologie et d'Environnement
art_00927,Microneedle-Based Natural Polysaccharide for Drug Delivery Systems (DDS): Progress and Challenges,2022,0.69001657,-0.98742586,1,"C1 · properties, water, mg",Fouad Damiri; Mohammed Berrada,Laboratoire Biologie et Santé
art_00928,"Microwave-Assisted Regioselective Synthesis and 2D-NMR Studies of New 1,2,3-Triazole Compounds Derived from Acridone",2021,4.012025,-1.9068661,5,"C5 · molecular, corrosion, experimental",Siham Slassi,Laboratoire d’Ingénierie et de Matériaux
art_00929,"Microwave assisted synthesis, photoisomerization study and antioxidant activity of a series of N-acylhydrazones",2024,2.1875765,0.8445144,1,"C1 · properties, water, mg",Siham Slassi,Laboratoire d’Ingénierie et de Matériaux
art_00930,"Middle East respiratory syndrome coronavirus (MERS-CoV) neutralising antibodies in a high-risk human population, Morocco, November 2017 to January 2018",2019,0.86699706,-0.45579216,1,"C1 · properties, water, mg",Nadia Iounes,Laboratoire d'Ecologie et d'Environnement
art_00931,"Middle to late Cambrian shallow marine trace fossils from the Imfout Syncline (Western Meseta, Morocco): Palaeoecological and palaeoenvironmental significance in NW-Gondwana",2017,-0.38583633,2.8233175,0,"C0 · morocco, atlas, basin",Mostafa Oukassou,"Géosciences, Géomatique et Environnement"
art_00932,Mind Maps and Artificial Intelligence: Towards an Active Understanding of Redox in Secondary School Students,2024,-2.8334298,-1.2493572,4,"C4 · properties, synthesis, numerical",Mounir Sadiq,Technologie de l'Information et Modélisation
art_00933,"Mineralogical and physico-chemical characterization of bentonite materials from the Oued Zemmour area (Oriental Rif, Nador-Morocco): Valorization in ceramic field",2022,-1.1873136,2.5726604,7,"C7 · phosphate, properties, po4",Chaouki Sadik,Laboratoire de Chimie Physique des Matériaux Appliqués
art_00934,Mineralogical constraints on carbon deportment in phosphate ores: Implications for decarbonizing ore processing,2025,2.5992084,-0.77200043,7,"C7 · phosphate, properties, po4",Mustapha Mouflih,"Géosciences, Géomatique et Environnement"
art_00935,"Mineralogy and Geochemistry of Clay Minerals from the Ouled Bou-Sbaa Phosphate Deposit (Meskala Basin, Morocco)",2022,3.4844384,-1.3348367,0,"C0 · morocco, atlas, basin",Mustapha Mouflih,"Géosciences, Géomatique et Environnement"
art_00936,"MISE EN PLACE D'UN MODÈLE QUALITATIF POUR LA CARTOGRAPHIE DES ZONES À RISQUE D'ÉROSION HYDRIQUE DANS LA CHAÎNE ATLASIQUE: CAS DU BASSIN VERSANT DE LA TESSAOUTE AMONT. (HAUT ATLAS CENTRAL, MAROC)",2015,0.031240137,-1.7312739,2,"C2 · model, control, data",Soufiane Maimouni,"Géosciences, Géomatique et Environnement"
art_00937,Modeling and analysis of the flexural response of porous functionally graded plates through an advanced refined theory,2026,0.9909032,-3.7465134,2,"C2 · model, control, data",Khalid Adnaoui; Laila Mouakkir,"Laboratoire d'Analyse, Modélisation et Simulation"
art_00938,Modeling and Control of the Public Opinion: An Agree-Disagree Opinion Model,2020,0.8122397,-3.5719473,2,"C2 · model, control, data",Omar Zakary,"Laboratoire d'Analyse, Modélisation et Simulation"
art_00939,Modeling and optimization of olive mill wastewater dephenolization by a process combining coagulation and advanced oxidation using an activated lime coagulant and hydrogen peroxide,2024,3.553714,-0.28979582,4,"C4 · properties, synthesis, numerical",Soumia Belouafa,Laboratoire Biologie et Santé
art_00940,MODELING AND OPTIMIZATION OF THREE-DIMENSIONAL Y-SHAPED MICRO-MIXERS FOR BEST MICROFLUIDIC MIXING EFFICIENCY,2024,0.26062313,-2.7938259,1,"C1 · properties, water, mg",Rhma Adhiri,Laboratoire d’Ingénierie et de Matériaux
art_00941,Modeling and simulation of multiprocessor systems MPSoC by SystemC/TLM2,2014,-1.3112216,-4.973623,2,"C2 · model, control, data",Abdelhakim Alali,Laboratoire de Traitement de l'Information
art_00942,Modeling Elastoplastic Structures in Finite Transformation by a High-Order Algorithm,2023,1.4947327,-4.8403773,4,"C4 · properties, synthesis, numerical",Abdellah Hamdaoui,Laboratoire de Physique de la Matière Condensée
art_00943,Modeling Functional Urban Centrality via Graph Attention Networks and Multi-Source Spatial Data Fusion,2026,-0.32666868,-2.0153823,3,"C3 · learning, data, detection",Tarik Chafiq,Laboratoire de Traitement de l'Information
art_00944,Modeling of Electromagnetic Wave Propagation in Graphene,2024,2.2323985,-3.4190545,2,"C2 · model, control, data",Mohamed Moumou,Laboratoire de Chimie Analytique et Moléculaire
art_00945,Modeling of Functionally Graded Material Shells,2025,1.8739406,-3.9722686,2,"C2 · model, control, data",Abdellah Hamdaoui,Laboratoire de Physique de la Matière Condensée
art_00946,Modeling of sediment transport of Capo Negro bay,2021,0.75106263,-2.6435199,2,"C2 · model, control, data",Laila Mouakkir,Laboratoire d’Ingénierie et de Matériaux
art_00947,MODELING OF SOIL WATER EROSION IN OUED CHERRAT WATERSHED (MOROCCO) BY APPLYING THE UNIVERSEL SOIL LOSS EQUATION (USLE),2022,0.2271424,-1.874396,2,"C2 · model, control, data",Wadi Badri,Laboratoire d'Ecologie et d'Environnement
art_00948,Modeling of the Fate and Behaviors of an Oil Spill in the Azemmour River Estuary in Morocco,2023,0.14772679,-2.4297955,3,"C3 · learning, data, detection",Laila Mouakkir,Laboratoire d’Ingénierie et de Matériaux
art_00949,Modeling Sustainable Production Systems and Ecological Transition: The Key Role of Education Based on AI in the Green Economy,2025,1.3384372,-1.3926114,7,"C7 · phosphate, properties, po4",Omar Tanane,Laboratoire de Chimie Physique des Matériaux Appliqués
art_00950,Modeling the Acceptance of the E-Orientation Systems by Using the Predictions Algorithms,2019,-2.7860334,-4.363453,4,"C4 · properties, synthesis, numerical",Mohammed Aitdaoud; Sanaa Elfilali,Laboratoire d’Intelligence Artificielle et Systèmes
art_00951,Modeling the Impact of the Imperfect Vaccination of the COVID-19 with Optimal Containment Strategy,2022,0.6210861,-4.5774198,2,"C2 · model, control, data",Omar Zakary,"Laboratoire d'Analyse, Modélisation et Simulation"
art_00952,Modeling the Intercalation and Pulverization Phenomena of Lithium Ions in Energy Storage Battery Systems,2025,4.301338,-0.2339073,4,"C4 · properties, synthesis, numerical",Rachida Moultif,Laboratoire de Physique de la Matière Condensée
art_00953,Modeling wave interaction in long wave theory during its spread over a stratified porous bottom,2021,1.5926073,-4.237524,2,"C2 · model, control, data",Laila Mouakkir,Laboratoire d’Ingénierie et de Matériaux
art_00954,Modélisation des unités d'apprentissage sur des plates-formes de formation à distance,2010,-2.4022708,-2.213768,3,"C3 · learning, data, detection",Mounir Sadiq,Technologie de l'Information et Modélisation
art_00955,Modélisation numérique de l’hydrodynamique avec interaction houle-courant. Effet sur le taux de cisaillement au fond,2008,1.0456387,-2.6904187,2,"C2 · model, control, data",Laila Mouakkir,Laboratoire d’Ingénierie et de Matériaux
art_00956,Modelization and optimization of the treatment of the reactive black-5 dye from industry effluents using experimental design methodology,2022,1.7789181,-0.9014436,1,"C1 · properties, water, mg",Soumia Belouafa,Laboratoire Biologie et Santé
art_00957,"Modelling change detection for unveiling urban transitions: using machine learning algorithms and Sentinel-2 data in Larache City, Morocco",2023,0.029549891,4.905782,6,"C6 · morocco, maroc, rabat",Tarik Chafiq,Laboratoire de Traitement de l'Information
art_00958,Modelling operation of proton exchange membrane fuel cells - A brief review of current status,2019,0.5984872,-2.0913181,1,"C1 · properties, water, mg",Youssef Naimi,Laboratoire de Traitement de l'Information
art_00959,Modelling the effect of wave-current interaction on the sediment transport,2006,1.0505267,-2.4710534,4,"C4 · properties, synthesis, numerical",Laila Mouakkir,Laboratoire d’Ingénierie et de Matériaux
art_00960,"Mohamed Laarabi, Badreeddine Chegri, Abdelilah Maach and Khaoula Lafriouni The Commonly used Approaches for the Diagnosis of Discrete Event Systems: Overview and Comparative …",,-1.3880765,-3.4730809,3,"C3 · learning, data, detection",Aziza Elbakali,Laboratoire de Traitement de l'Information
art_00961,Molecular characterization of phosphate-solubilizing rhizobia isolated from V. faba in Marrakech region field cultures,2014,0.99557,-0.2934209,1,"C1 · properties, water, mg",Loubna Benidire,Laboratoire d'Ecologie et d'Environnement
